id,hashtag,votes,hard,sentiment,group,text,repeat
865565934710403072,#encontro,[-1],0,-1,train,mds o cara tá pagando micão ao vivo,False
862155853432057856,#masterchefbr,"[-1, -1, -1]",0,-1,test,ai leonardo INSUPORTÁVEL #rt,False
864895313164808192,#videoShowAoVivo,[1],0,1,train,A risada mais linda é da minha deusa fátima bernardes,False
864692604696506368,#masterchefbr,[-1],1,-1,train,temos q fazer um abaixo assinado para terminar mais cedo,False
863161325249335296,#maisvoce,[0],0,0,train,olá USERNAME gostaria da participação do fiuk em algum quadro no USERNAME . obrigada,True
864668390128013312,#masterchefbr,[0],1,0,train,A sorte dos participantes é que não tiveram que cozinhar pra lutadores de sumô né #MasterChefBR,False
864698544686485504,#TheNoite,"[-1, -1, -1]",0,-1,test,danilo gentili fingindo ignorância sobre o assunto para fazer perguntas estupidas pro povão entender #TheNoite,False
862147653316030464,#masterchefbr,[-1],0,-1,train,esse programa está de tirar o cabelo da cabeça 😱 😱,False
864120811510280192,#encontro,[1],0,1,train,não sei se arrumo a casa ou fico vendo os boys magya dessa família socorrooo ❤ 🙌,False
863582220828758016,#altasHoras,[1],0,1,train,vanessa da mata explicando sobre gravidez e parto é muito eu 😂 😂 😂,False
863029957165023232,#encontro,[0],0,0,train,sempre que eu vejo algo relacionado a campanha adote um pequeno torcedor do sport eu me emociono #encontro,False
864894893386289152,#videoShowAoVivo,[0],0,0,train,encontrão,False
864670860594094080,#masterchefbr,[0],0,0,train,cantou eu acredito já sabemos quem será eliminado né migos #EuAcreditoFail,False
862318965359603712,#encontro,[0],0,0,train,bicho tinha que ser uma aquariana pra saber ler um mapa astral 😹,False
865663169787822080,#masterchefbr,[-1],0,-1,train,acabei de ler dois spoilers sobre o e estou putíssimo da vida,False
864810938863681536,#masterchefbr,[-1],0,-1,train,O q eu ñ queria era spoiler do de ontem pq eu dormi mas o q esqueci é q p / ñ ter spoiler eu ñ posso vir pro twitter e eu vim,False
863251210861772800,#ConversaComBial,[-1],1,-1,train,dráuzio varella mostranso que o crime organizado é mais organizado que nossos gorvenantes,False
864528441546338304,#videoShowAoVivo,[-1],1,-1,train,juliana paes tem zoião de sapo,False
862154571002646528,#masterchefbr,[-1],0,-1,train,to infartando com o episodio de hoje,False
865268508678029312,#videoShowAoVivo,[0],0,0,train,o que é isso gente sophia e ota desenterraram a música de robinson monteiro kkk,False
864895825289375744,#videoShowAoVivo,[1],0,1,train,fátima é uma super apresentadora #VídeoShowAoVivo,False
864539991644540928,#videoShowAoVivo,[0],0,0,train,morro da macaca,False
863036427470327808,#encontro,[1],0,1,train,estou apaixonada pela cora que menina maravilhosa carolina casting está de parabéns #Encontro,False
864532800980078592,#videoShowAoVivo,[1],0,1,train,adorei a frase a vida é o que É muito melhor sem você parabéns glória perez arrasou nessa frase,False
864654698871128064,#masterchefbr,[1],0,1,train,vai cair chuva de meteoro milagre começaram o programa cedo,False
863083133792657408,#encontro,"[-1, -1, -1]",0,-1,test,para morre,False
865295035222413312,#masterchefbr,[1],0,1,train,meu boy deu para querer fazer janta depois eu descobri q o que esta incentivando ele é o programa adooorei 👏 👏,False
863575734501224448,#altasHoras,[1],0,1,train,aah gente que família linda a do serginho esse de dia das mães tá pura emoção,False
864483340510007296,#encontro,"[0, 0, 0]",0,0,test,vc foi casada não ta ai o segredo da saúde toda EU KKK,False
864654648921255936,#masterchefbr,[1],0,1,train,vem gente vai começar #TeamYuko #TeamVitorB,False
864176644222853120,#videoShowAoVivo,[-1],0,-1,train,até os manauaras não sabem o que é levar o farelo PQ É UMA EXPRESSÃO PARAENSE CARAÍ #VideoShowAoVivo,False
862000677345787904,#TheNoite,[1],0,1,train,USERNAME USERNAME gosto dos dois #ProgramaDoPorchat 😉,False
864652741947387904,#masterchefbr,[0],0,0,train,aaaah o USERNAME está na prévia do ! ! !,False
862885780557090816,#TheNoite,[0],0,0,train,léo lins de vera verão 😂 😂,False
864602108070432768,#masterchefbr,"[1, 1, 1]",0,1,test,hj tem amém 🙏,False
864129883705880576,#encontro,[0],0,0,train,consigo demonstrar melhor a raiva do que a alegria tristeza e amor bom ver no q não sou tão louca assim kkk,False
864704553828143104,#TheNoite,[0],0,0,train,O desarmamento não acaba com a violência assim como a proibição da maconha não acaba com o tráfico me julguem,False
864093549436035072,#maisvoce,[1],0,1,train,#MaisVocê a USERNAME arrabenta né que mulher linda e cheia de talento 💙,False
864657139993911296,#masterchefbr,"[0, 1, 0]",0,0,test,DEIXEM A MIRIAM POR ÚLTIMO POR FAVOR,False
862114210075029504,#TheNoite,"[0, 0, 0]",0,0,test,alô USERNAME favor levar a gaby spanic no ninguém viu ela ontem no #ProgramaDoPorchat 😂 😂 😂 ( 2 . 6 de média ),False
862264949355184128,#masterchefbr,[1],0,1,train,ontem fui a loucura com o programa E que programa viu ! arrepiou,False
864657136273457152,#masterchefbr,[1],0,1,train,começou masterchef ai meu coração,False
863576316658032640,#altasHoras,[1],0,1,train,hj está essa pessoa que eu aprendi a amar graças ao vídeo show USERNAME ❤ ❤ ❤ ❤,False
862881784534577152,#TheNoite,[0],0,0,train,carlos alberto vai virar youtuber #APracaENossa,False
862356969847488512,#videoShowAoVivo,[-1],0,-1,train,#VídeoShowAoVivo otaviano estou triste estou triste carinha triste 😭 😭 😭 😓 olha minha cara,False
862671089247424512,#encontro,[0],0,0,train,kkkk eu ciumento como sou não posso responder fátima,False
864687042827104256,#masterchefbr,[-1],0,-1,train,em nome de jesus não eliminem o victor ! ! ! ! #masterchefbr,False
863003257395970048,#maisvoce,[0],0,0,train,#MaisVocê td mundo sabe q isso é coca-cola namaria,False
864687773357363200,#ConversaComBial,[-1],0,-1,train,O padre fábio vai cantar trem bala socorro,False
864186181843648512,#maisvoce,[0],0,0,train,olá USERNAME gostaria da participação do fiuk em algum quadro no USERNAME . obrigada,True
865579315223834624,#encontro,[-1],0,-1,train,homem que é homem não lava a louça eduardo vc pode ser tudo menos homem de verdade vc é só um babaca machista msm CRESCE,False
864644824787496960,#masterchefbr,"[1, 1, 1]",0,1,test,USERNAME fico feliz 😍 😍 daqui a pouco tem a linda USERNAME no,False
864676535093088256,#masterchefbr,[-1],0,-1,train,pelo amor de deus alguém manda esse leonardo calar a boca pqp que moleque insuportável,False
863086108330139648,#videoShowAoVivo,[1],0,1,train,ah ninguém sabe que esse menino fofo na cena com a giuliana é o ator que representa o zac em rock story #VideoShowAoVivo,False
863786681589268480,#DomingoLegal,[0],0,0,train,assistindo,True
864684593743622144,#masterchefbr,[1],0,1,train,A yuko fez sardinhada 😄 😄,False
864528964647366656,#videoShowAoVivo,[0],0,0,train,juliana paes dando uma surra de beleza e simpatia #VideoShowAoVivo,False
862415567919173632,#masterchefbr,[1],0,1,train,O leo - eu não acredito que tô aqui encima A USERNAME - desce kkkk,False
862359290933379072,#videoShowAoVivo,[1],0,1,train,o evandro mesquita é bem a cara do léo regis 😅 eu amo o evandro,False
862229293161734144,#masterchefbr,[-1],0,-1,train,aaaah perdi o de novo esse negócio de ficar com sono não tá dando certo as terças-feiras,False
864485819112972288,#encontro,"[0, 0, 0]",0,0,test,será que a dona edite quer ser minha amiga hauaha,False
864688644329795584,#masterchefbr,[-1],1,-1,train,tinha um prato terrível que foi pro mezanino e foi a yoko que é diva na eliminação seria conspiração,False
863591975903166464,#altasHoras,[1],0,1,train,dancei todas do É o tchanera muito bom,False
864671680324677632,#masterchefbr,[-1],1,-1,train,#PowerCoupleBrasil não dá pra ver os dois ao mesmo tempo AAA,False
865715365879459840,#masterchefbr,"[0, 1, 0]",1,0,test,eu shippo demais ana luiza e vitor b #masterchefbr,False
861282716930760704,#DomingoLegal,[0],0,0,train,O celso já pode comentar #FabricaDeCasamentos com a gente #DomingoLegal,False
862149534528540672,#masterchefbr,[1],0,1,train,amei a yuko fazendo comentário sem noção hahahaha,False
864562365068660736,#TheNoite,[0],0,0,train,hoje tem benedito gomes barbosa jr no !,False
863161970496811008,#masterchefbr,"[0, 0, 0]",0,0,test,todo mundo correndo na cozinha e paola relaxada como se tivesse fritando um ovo,False
862150799765512192,#masterchefbr,"[-1, -1, -1]",1,-1,test,MEU JESUS CRISTO EU VOU TER UM ATAQUE,False
865579010692190208,#encontro,[1],0,1,train,muito fã dessas duas são lindas demais irmãs galvão 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍,False
864844939716435968,#encontro,[0],0,0,train,se tem medo de vazar seus nudes não façam nudes simples assim #Encontro,False
863041208221827072,#encontro,[1],0,1,train,quanta agonia que esse menino passou até encontrar essa família ♡ ♡,False
865540244468252672,#maisvoce,[0],0,0,train,pão com recheio doce NAO FOI A GENTE Q PEDIU,False
864691861151264768,#masterchefbr,[0],1,0,train,detesto miriam mas gosto do leo torço por ele e yuko,False
863375235936137216,#édecasa,"[1, 1, 1]",0,1,test,USERNAME amiga começou 😍 👌 #EDeCasa,False
862364838445670400,#masterchefbr,"[0, 0, 0]",0,0,test,vou assistir hoje por enquanto sigo desviando dos spoilers,False
865437469378043904,#ConversaComBial,[0],0,0,train,nesse sabado teve show em ipatinga geral foi ficaram ate as NUMBER da manhã so faltaram as duas nem justificativa deram #ConversaComBial,False
864824465011691520,#maisvoce,"[1, 1, -1]",0,1,test,namaria achando que o ferro elétrico é a ultima tecnologia inventada hahahahaha,False
864661990219931648,#masterchefbr,[0],0,0,train,posso estar enganada mas o azul ganha hj #MasterChefBR,False
865444051302178816,#ConversaComBial,[1],0,1,train,que entrevista maravilhosa foi essa ri chorei cantei sem palavras pra vcs AMO ❤ USERNAME #MaiaraeMaraisaNoBial,False
862321528679137280,#encontro,[1],0,1,train,sandy tá muito diva nesse vestido no,False
864674081215574016,#masterchefbr,[1],0,1,train,vitor B cortou o cabelo e ficou tão gatinho,False
864179366317707264,#videoShowAoVivo,"[0, 0, 0]",0,0,test,aqui no maranhão é geladinho,False
863588086084775936,#altasHoras,[1],0,1,train,USERNAME maravilhosa iluminada radiante no 💜,False
862681931439386624,#encontro,[1],0,1,train,olha o USERNAME 😍 😍 😍 😍,False
863593457276813312,#altasHoras,[0],0,0,train,esse homem de preto na plateia do está roubando a cenatá chamando mais atenção q #éotchan,False
862519930624888832,#TheNoite,"[0, 0, -1]",1,0,test,aí intervalo 🙄,False
865789322397720576,#ConversaComBial,"[1, 1, 1]",0,1,test,to curtindo mto essa introdução com os assuntos do momento antes de começar o programa,False
864697656546865152,#TheNoite,[0],0,0,train,direito do cidadão ter armas #TheNoite,False
864179956783489024,#videoShowAoVivo,[0],0,0,train,aqui no amapa nos chamamos o sacole de shopp,False
862879881197125632,#TheNoite,[0],0,0,train,começou o,True
863088584068399104,#videoShowAoVivo,[0],0,0,train,esse musical do michel teló no teatro municipal é pela lei rouanet ? #VideoShowAoVivo,False
865715843744886784,#masterchefbr,[1],0,1,train,morto q fizero uma GALINHADA DESCONSTRUÍDA NO MASTER CHEF KKK AMEI galinhadx desconstruíd ë,False
863595707017703424,#altasHoras,"[1, 1, 0]",0,1,test,eu sei TODAS as músicas do ' É o tchan ' haha #altashoras,False
864170950220279808,#videoShowAoVivo,"[1, 1, 1]",0,1,test,os looks da manu são maravilhosos,False
864617147317841920,#masterchefbr,[0],0,0,train,hoje tem e a torcida pra mirian sair já tá grande,False
864673282087424000,#masterchefbr,[0],0,0,train,acho que é a vez da nayane sair #MasterChefBR,False
864668427658698752,#masterchefbr,[-1],0,-1,train,eu ia embora pelos fundos pq é muito vergonhoso esse soco na boneca,False
864456725956628480,#maisvoce,[1],1,1,train,meu deus que vontade de comer passarinha bovina #saudade,False
863573929956442112,#altasHoras,[-1],1,-1,train,se eu to chorando aqui estaria afogado nas minhas lágrimas se fosse o serginho,False
863577146366808064,#altasHoras,[0],0,0,train,USERNAME sua danada faltou mostrar a USERNAME na novela rebelde hein #AltasHoras,False
862284619722391552,#maisvoce,[1],0,1,train,O falando da diva hebe como queria te-la conhecido pessoalmente mulher linda de energia esplêndida !,False
865062252994592768,#TheNoite,[1],0,1,train,como sempre ótimo mas hoje ta muito mara altos risos 😂,False
864467438087307264,#maisvoce,[0],0,0,train,nesse momento queria apenas ter a organização da viviane pasmanter #MaisVoce,False
865582763600228352,#encontro,[1],0,1,train,EU NASCI PRA VER USERNAME DANÇANDO MEU DEUS,False
864527103739531264,#videoShowAoVivo,[0],0,0,train,boa tarde a todos,False
862883243179356160,#TheNoite,[1],0,1,train,O carlos alberto de nóbrega quer ser #Youtuber uaaau curti vai ser top 😱 😱 😍 😘 👍 USERNAME USERNAME,False
864678165804965888,#masterchefbr,"[0, 0, 0]",0,0,test,sardinhas eu jogava no prato colocava requeijão e servia com torradas beijos !,False
862676549027459072,#encontro,[0],0,0,train,perdi o início do nando reis ele já cantou ' all star ' #Encontro,False
865567443674124288,#encontro,[-1],0,-1,train,chocado com esse embuste,False
864655521105797120,#masterchefbr,"[0, 0, 0]",0,0,test,luta agora vai ser um duelo dos peixes,False
862149551880368128,#masterchefbr,[1],0,1,train,não aguento essa carinha do vitor B 😍,False
865571586581168128,#encontro,[-1],0,-1,train,Q cara machista e escroto no,False
862304902437097472,#encontro,"[-1, -1, -1]",0,-1,test,essa chata da sandiléia,False
864672485945618432,#masterchefbr,"[-1, -1, -1]",0,-1,test,todos os meus favoritos na prova de eliminação,False
865794656432422912,#TheNoite,"[-1, -1, -1]",0,-1,test,quando a gente pensa q o USERNAME não pode ser mais ridículo ele vem com o funk gospel ​ kkk,False
863389308497141760,#édecasa,[1],0,1,train,USERNAME ficou lindo de trança #EdeCasa,False
862287943964262400,#maisvoce,"[1, 1, 1]",0,1,test,que incrivel esse video inedito da hebe <3,False
864681380948713472,#masterchefbr,"[1, 1, 1]",0,1,test,elogiaram o prato então a USERNAME tá salva ! 👏 👏 👏 👏,False
862463519001907200,#masterchefbr,[0],0,0,train,agora que o USERNAME foi eliminado vou vazar os nudes de quando dividimos quarto no hotel em bento gonçalves,False
862726262577664000,#videoShowAoVivo,"[1, 1, 1]",0,1,test,video show amo voces egua voces deixam a tarde muito mais alegre,False
862729533774069760,#videoShowAoVivo,"[1, 1, 1]",0,1,test,vendo e memoria nacional é um quadro sensasional 🤣 🤣 otaviano costa o apresentador mas engraçado e do lado dele só o joaquim,False
864129132199858176,#encontro,[-1],0,-1,train,falar ' eu te amo ' até pode ser difícil mas mandar um vtnc a gente manda #Encontro,False
862512680149692416,#TheNoite,"[1, 1, 1]",0,1,test,maluma o homem lindo mdsss 😍,False
862892654983610368,#TheNoite,[1],0,1,train,dr rey o dr estranho esse leo lins e d + kkk,False
862157093373083648,#masterchefbr,"[0, 0, 1]",2,0,test,não seria o USERNAME se ele não saísse desfilando,False
862170750442229760,#TheNoite,[0],0,0,train,USERNAME USERNAME léo lins já é um mito nas entrevistas das estrelas de hollywood,False
865176076414222336,#maisvoce,[0],0,0,train,#MaisVocê td vez q vejo o dan eu lembro do fracasso q ele foi no CQC,False
863572731320729600,#altasHoras,[1],0,1,train,USERNAME minha musa inspiradora do veganismo no adorei 😉,False
862150164097765376,#masterchefbr,[0],1,0,train,victor plmds vai lá e arrasa amore,False
865400011164590080,#encontro,[0],0,0,train,quase que o bonner teve um com a fátima hj via jornal nacional,False
865417560728117248,#ConversaComBial,"[0, 0, -1]",0,0,test,cade USERNAME USERNAME ?,False
863791318874632192,#DomingoLegal,[0],0,0,train,AQUARELA AAA,False
864176481836163072,#videoShowAoVivo,[1],0,1,train,amo vcs meu lindos ota e joca os melhores 😍 😍,False
864654642365558784,#masterchefbr,"[0, 1, 0]",0,0,test,já estou preparada pra assistir,False
864697662104317952,#TheNoite,[0],0,0,train,eu vou se arma,False
865434151440220160,#ConversaComBial,"[1, 1, 1]",0,1,test,são maravilhosas ótimas patroas #ConversaComBial #MaiaraeMaraisaNoBial,False
862513315561566208,#TheNoite,[-1],1,-1,train,morrendo com maluma no,False
865176804872638464,#maisvoce,"[0, 0, 0]",0,0,test,FGTS não é descontado do salário da pessoa #MaisVocê,False
864678969597210624,#masterchefbr,[1],0,1,train,melhor programa do mundo 😍,False
862169317743497216,#masterchefbr,[0],0,0,train,no dia q yuko sair vou parar de ver master chef so vai ter ocidental,False
864713232363212800,#TheNoite,[0],0,0,train,É com o tchauzinho 🤗 do USERNAME que o de hoje encerra fiquem agora com o #SBTNotícias c / USERNAME 🌸 no USERNAME,False
864917304349523968,#masterchefbr,"[-1, -1, -1]",0,-1,test,ALGUÉM POR FAVOR ELIMINA A MIRIAM E FAZ MEU VITOR B VOLTAR,False
864133675390259200,#encontro,"[1, 1, 1]",0,1,test,lua blanco e marcos & belutti no de amanhã 😍 💗,False
865066020171653120,#ConversaComBial,"[-1, 1, -1]",1,-1,test,augusto cury no falando sobre ANSIEDADE já vi que vou achar pequeno o tempo do programa,False
862517981724782592,#TheNoite,[-1],1,-1,train,AIIINNN cara ! eu tô pra morrer de inveja vendo a USERNAME agarrando o meu papacito USERNAME 💖 😭 USERNAME,False
864846513129783296,#encontro,[-1],0,-1,train,nem na internet nós estamos seguro que isso BRASEEEL,False
864105664204996608,#maisvoce,"[0, 0, 0]",0,0,test,ana maria sendo gente como a gente chama a visita pra almoçar e ela não gosta da comida #MaisVoce,False
864666799249518592,#masterchefbr,[1],0,1,train,sobre esse prato da #EquipeAzul EU KERO,False
864670803996155904,#masterchefbr,[-1],0,-1,train,só de ver a miriam gritando já me tá raiva #masterchefbr,False
864685409472835584,#masterchefbr,[-1],0,-1,train,acho a nayane tão mongoloide,False
864905154876895232,#videoShowAoVivo,[1],0,1,train,USERNAME <3 ícone da rede globo #VideoShowAoVivo,False
864337795824758784,#ConversaComBial,[1],0,1,train,que ator maravilhoso,False
862150151791665152,#masterchefbr,[1],0,1,train,nada mais justo :),False
864166770298454016,#videoShowAoVivo,[0],0,0,train,não tem mais bancada poxa ota deixa o cortez USERNAME,False
862882118040510464,#TheNoite,[0],0,0,train,- como você sabe que ele torce pro são paulo - pelo jeito que ele mexe o rabo #TheNoite,False
864661973748899840,#masterchefbr,[-1],0,-1,train,quero o time azul ganhando af,False
864338946821545984,#ConversaComBial,[0],0,0,train,esperando bial falar de velho chico pq ne,False
863248103801057280,#TheNoite,"[0, -1, -1]",0,-1,test,O programa do USERNAME é maneiro mas as piadinhas são péssimas #TheNoite,False
864674883057405952,#masterchefbr,"[0, -1, 0]",0,0,test,USERNAME você não sabe fazer nada então qualquer coisa que tu pegar é novo #MasterChefBR,False
865567298744090624,#encontro,[0],1,0,train,esse tiago fala houve uma pressão eu traduzo na minha cabeça não queria que fosse assim mas mudou têm mulheres 🙄,False
864663565323698176,#masterchefbr,[-1],0,-1,train,O vitor é mto mimimi de capitão parece até eu nos trabalhos em grupo,False
864605218457124864,#masterchefbr,[-1],0,-1,train,trabalhando acho q hj não vai rolar pra mim 😖,False
863260162357899264,#TheNoite,[1],0,1,train,USERNAME a escolinha do professor pauzudo é do caralho,False
864675728012521472,#masterchefbr,[1],0,1,train,gostei dessa ideia de risoto de sardinha hein #MasterChefBR,False
865053292723929088,#TheNoite,[0],0,0,train,MC carta filosofando no USERNAME,False
862886886704115712,#TheNoite,[1],0,1,train,ela é educadinha 😂 😂,False
864693585236701184,#ConversaComBial,[1],0,1,train,USERNAME cantando trem bala 🎶 que isso dongeralda 😍,False
863576277210497024,#altasHoras,[0],0,0,train,meu pequeno nenê meu pequeno nenê agora você vai começar a saber quem sou eu quem é você 🎶,False
862357240921165824,#videoShowAoVivo,[0],0,0,train,seria legal se vocês exibissem a chamada de estreia dos trapalhões em NUMBER,False
864694948146401280,#TheNoite,[0],0,0,train,logo após tem USERNAME no comando do #SBTNotícias #NãoPercam #RT !,False
864663591777075200,#masterchefbr,"[0, 0, 0]",0,0,test,quem é o capitão leonardo ou mirian #MasterChefBR,False
864826241924386816,#maisvoce,[1],0,1,train,Ñ sei vcs mas eu tô me divertindo vendo #Namaria passar roupa nessa manhã 😂 #MaisVocê,False
862341209322377216,#masterchefbr,[0],0,0,train,hoje vamos em ritmo de USERNAME #MoroOrgulhoBrasileiro #VcFezSeuTwitterPQ #MoroPersegueLula #SandyNoEncontro #QuartaDetremuraSDV,False
862197052041768960,#masterchefbr,[0],0,0,train,paola nao gostou do flango flito e globo abre olho com malhaçao tb,False
863811281995923456,#DomingoLegal,[0],0,0,train,faliz dia das mães,False
864331019352248320,#maisvoce,[0],0,0,train,O lance da thaís araújo no nem foi grave assim vocês demonizaram a parada foi deselegante mas nada de mais vida que segue rs,False
864661992786862080,#masterchefbr,[0],0,0,train,ana parece aquela amiga que dá PT e se acaba na night #MasterChefBR,False
863084151867617280,#videoShowAoVivo,[1],0,1,train,O MENININHO É O USERNAME 😍 😍 😍,False
865437789835362304,#ConversaComBial,[0],0,0,train,paula mattos ainda vai ser sucesso absoluto escreve aí #ConversaComBial #MaiaraeMaraisaNoBial,False
865218078187171840,#encontro,"[0, 0, 0]",0,0,test,acho que quando é dito em relação a preta / preto o negro não tem que se sentir ofendido pois ele não é preto ele é negro,False
864692704600522752,#masterchefbr,"[0, 0, -1]",0,0,test,semana que vem é a chance de vários embustes saírem,False
864647636867059712,#masterchefbr,[1],0,1,train,fogueira está maneira la fora mas prefiro ver 😍,False
864179360189865984,#videoShowAoVivo,"[0, 0, 0]",0,0,test,no meu bairro de sampa o geladinho é suquinho #VideoShowAoVivo USERNAME,False
865698788656152576,#masterchefbr,"[0, -1, 0]",0,0,test,bechamel com óleo de coco #MasterChefBR,False
864665185860165632,#masterchefbr,[0],0,0,train,to reparando muito nos lutadores to sim,False
862880344021897216,#TheNoite,[0],0,0,train,bate NUMBER lugar hoje anota ai,False
862146381221416960,#masterchefbr,[0],0,0,train,o problema da galera é q quando eles vão cozinhar algo pensando no norte acho q eles tentam buscar o nordeste por ser proximo,False
862886657367912448,#masterchefbr,[0],0,0,train,pessoas que não veem a hora de assistir a saída da mirian do me add,False
863598892763447296,#altasHoras,[1],0,1,train,kkk USERNAME ótimo #altashoras,False
864655531373453312,#masterchefbr,[0],1,0,train,fé no pai que hoje a mirian sai,False
864702039607185408,#TheNoite,"[-1, -1, 0]",0,-1,test,os msms q são contra os q fazem lob para o clube da bala são os q defende quem lucrou milhões fazendo o lob p / as construtoras #TheNoite,False
864859158528524288,#encontro,[1],0,1,train,guilherme arantes é o maior #Encontro,False
862199140788424704,#masterchefbr,[-1],0,-1,train,geeente Q porra é essa O douglas saiu e a miriam ficou ? ? ? ? ? #MasterChefBR,False
864779646868631552,#masterchefbr,"[-1, -1, -1]",0,-1,test,não acredito q o mozão saiu to chorando 💔,False
865576940891238400,#encontro,[0],0,0,train,no ceará ( de onde vim ) chamávamos a pequena mercearia de bodega era uma grande variedade tinha de tudo enquanto #Encontro,False
865261315954233344,#videoShowAoVivo,"[0, 0, 0]",0,0,test,USERNAME espero q tenha os bastidores do parto da anna hein #VídeoShowAoVivo,False
864657138634940416,#masterchefbr,[-1],0,-1,train,grande merda hj q o vermelho perde,False
863041679909060608,#encontro,[-1],1,-1,train,eu não acredito que to chorando com USERNAME as NUMBER da manhã,False
864678931479363584,#masterchefbr,[0],0,0,train,O prato do vitor B ficou tipo o meu quando tô com sono,False
862170041546133504,#TheNoite,[0],0,0,train,USERNAME CAGADO REAL HAHAHA,False
864846151094333440,#encontro,[0],0,0,train,A internet tem sido territorio dos raivosos pessoas que manifestam a sua opinião negativamente USERNAME durante o,False
864890613011009536,#videoShowAoVivo,[0],0,0,train,vídeo show só é vídeo show com otaquim otaviano e joaquim amo vocêsss #VideoShowAoVivo,False
862159207184949248,#TheNoite,[0],0,0,train,começooou o,False
862141977671987200,#masterchefbr,[0],0,0,train,chefe tiago vêm cozinhar aqui em casa,False
862287546356711424,#maisvoce,[0],0,0,train,roberto hebe jo r faustao que luxão,False
864160602356412416,#maisvoce,[0],0,0,train,assim como a USERNAME eu tb nao como aboboraaa mas fico feliz por vcs comerem abóbora #MaisVoce #anamariabraga #abobora #numquero,False
862316449897086976,#encontro,[0],0,0,train,só é doutor quem tem doutorado obrigada,False
864740736998277120,#ConversaComBial,[1],0,1,train,O padre fabio é meu diretor espiritual já a muito tempo sou grata por muitas vezes que seus ensinamentos me guiou 🙏 🏼,False
863582706508156928,#altasHoras,[1],0,1,train,fica aqui registrado que É o tchan é minha banda preferida pra dançar minha infância toda véi,False
862234011971858432,#masterchefbr,[-1],0,-1,train,bom dia para quem está morrendo de sono por causa do #QuartaDetremuraSDV,False
864678143835201536,#masterchefbr,[-1],0,-1,train,se yuko sair eu desisto desse programa hoje #MasterChefBR,False
863579276314103808,#altasHoras,[0],1,0,train,vanessa da mata 💕,False
864452090474754048,#maisvoce,[1],0,1,train,USERNAME maravilhosa mandou doce de abóbora pra ana maria elegância é isso meu braseeel #MaisVocê,False
864898931129540608,#videoShowAoVivo,[1],0,1,train,fátima bernardes uma pessoa que em qualquer lugar se torna perfeito,False
864652907752415232,#masterchefbr,[1],0,1,train,hora de passar fome com o 😋,False
864688696884330496,#encontro,[1],0,1,train,USERNAME começar com a fátima no e terminar a noite com a anitta no #MusicaBoaAoVivo nada mal 😂 😂 😂 😂 😂 😂,False
865268814577106944,#videoShowAoVivo,[1],0,1,train,USERNAME A música que vcs cantaram é do anjinho robinson monteiro pra sempre vou te amarrodrigomartins sorocaba,False
865186451767656448,#maisvoce,[0],0,0,train,evaristo acordou cedo hoje kkk,False
863245835831836672,#ConversaComBial,[-1],0,-1,train,meu deus O único lugar que a mulher tem liberdade sexual é na cadeia que homem ridículo,False
864123263093493760,#encontro,"[1, 1, 1]",0,1,test,to emocionada com o de hoje que família mais linda,False
865063373804888064,#ConversaComBial,[1],0,1,train,hoje vai ser bem interessante um psiquiatra falando sobre ansiedade o mal do mundo e q eu sofro inclusive,False
865208895425449984,#encontro,[0],1,0,train,agora que surgiu denúncia #AECIO #PSDB no dizem NÃO É MOMENTO p / taxar partidos qdo #PT diziam a cada minuto pq a diferença,False
862169779284705280,#masterchefbr,[-1],1,-1,train,se semana que vem a mirina não sair eu desisto desse programa,False
864905232244985856,#videoShowAoVivo,[1],0,1,train,fátima cada dia mais linda ❤,False
864341085446733824,#ConversaComBial,[1],0,1,train,assistindo pela primeira vez ao não tem como um cinéfilo perder este papo com #RodrigoSantoro adorando muito interessante,False
864464101585637376,#maisvoce,[0],0,0,train,#MaisVocê será q viviane vai recusar o frango,False
863083211349479424,#videoShowAoVivo,[1],0,1,train,calma sophia abraão eu tmb gosto muito muito muito muito de você linda assisto video show só pra te ver,False
862288652357050368,#maisvoce,[1],0,1,train,ebe era a minha DIVA pequena eu olhava essa mulher com joias e cabelos vestidos uol,False
863407568072450048,#édecasa,[-1],0,-1,train,pior programa da rede globo #EDeCasa,False
862640856360259584,#maisvoce,[-1],0,-1,train,lá e vem aquelas receitas malucas de chef sem noción,False
862717686324875264,#videoShowAoVivo,[1],0,1,train,adorei oque o felipe andreoli falou não é uma ajuda é minha obrigação sobre cuidar do filho,False
864785132431003648,#masterchefbr,"[-1, -1, -1]",0,-1,test,quando é que a miriam vai sair do ? ? tou farta dela 🙄,False
864466724984430592,#maisvoce,[1],0,1,train,ana maria eu te venero fazendo divulgação da katy,False
863788863386419200,#DomingoLegal,[1],0,1,train,aqui nos nossos sonhos tudo é realé alegria O sotaque da USERNAME 😍 😭,False
863581063809044480,#altasHoras,[0],0,0,train,assistindo,True
864328171163987968,#TheNoite,[1],0,1,train,O com USERNAME virou o local obrigatório pros artistas d oexterior q vem ao brasil parabéns ao pgm q merece esse sucesso,False
865424219454046208,#ConversaComBial,[0],0,0,train,🎶 E na hora que eu te beijei foi melhor do que eu imaginei se eu soubesse tinha feito antes 🎶 #MaiaraeMaraisaNoBial,False
863432812728287232,#masterchefbr,[0],0,0,train,ue hj tem ?,False
